emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,10143
1.1,93.994,-36.4,0.0486,5191.0,14806
-3.4,92.649,-30.1,0.007140000000000001,5017.5,30291
1.4,93.91799999999999,-42.7,0.04963,5228.1,13559
1.1,93.994,-36.4,0.04857,5191.0,27069
-1.8,92.89299999999999,-46.2,0.01327,5099.1,24029
1.1,93.994,-36.4,0.048589999999999994,5191.0,10734
1.1,93.994,-36.4,0.04857,5191.0,36002
1.4,93.91799999999999,-42.7,0.04962,5228.1,28023
1.4,94.465,-41.8,0.04962,5228.1,35787
-1.1,94.601,-49.5,0.00982,4963.6,25243
-0.1,93.2,-42.0,0.0412,5195.8,13250
1.4,93.91799999999999,-42.7,0.04963,5228.1,33697
1.4,94.465,-41.8,0.04959,5228.1,25831
-1.8,93.075,-47.1,0.01466,5099.1,13002
1.1,93.994,-36.4,0.04855,5191.0,22348
-1.8,92.89299999999999,-46.2,0.01334,5099.1,39396
-1.8,93.075,-47.1,0.01415,5099.1,6384
-1.8,92.89299999999999,-46.2,0.0125,5099.1,17621
1.4,93.91799999999999,-42.7,0.04962,5228.1,21084
-0.1,93.2,-42.0,0.04191,5195.8,3990
1.1,93.994,-36.4,0.04857,5191.0,8137
1.1,93.994,-36.4,0.04857,5191.0,1005
1.4,94.465,-41.8,0.04958,5228.1,14200
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,2628
1.4,93.91799999999999,-42.7,0.04961,5228.1,15417
-1.7,94.055,-39.8,0.007020000000000001,4991.6,10068
1.4,94.465,-41.8,0.04864,5228.1,14720
1.4,93.91799999999999,-42.7,0.04958,5228.1,17582
1.4,93.91799999999999,-42.7,0.04962,5228.1,38263
1.4,94.465,-41.8,0.04959,5228.1,11432
1.4,93.444,-36.1,0.04965,5228.1,30844
1.1,93.994,-36.4,0.04856,5191.0,27622
-0.1,93.2,-42.0,0.04153,5195.8,34849
-1.8,93.075,-47.1,0.01405,5099.1,29167
1.1,93.994,-36.4,0.048589999999999994,5191.0,16906
1.1,93.994,-36.4,0.048580000000000005,5191.0,24499
1.4,93.91799999999999,-42.7,0.04963,5228.1,29551
1.4,94.465,-41.8,0.04961,5228.1,32326
-1.8,92.89299999999999,-46.2,0.01313,5099.1,14509
-1.8,92.89299999999999,-46.2,0.01291,5099.1,21416
1.4,93.444,-36.1,0.04964,5228.1,1721
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,18894
-0.1,93.2,-42.0,0.04153,5195.8,14818
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,33533
1.1,93.994,-36.4,0.04857,5191.0,36919
1.4,93.444,-36.1,0.04965,5228.1,10569
1.1,93.994,-36.4,0.048580000000000005,5191.0,8681
-2.9,92.963,-40.8,0.0126,5076.2,5401
-0.1,93.2,-42.0,0.040760000000000005,5195.8,13277
1.4,93.444,-36.1,0.04968,5228.1,15597
1.4,93.444,-36.1,0.04968,5228.1,33556
-1.1,94.199,-37.5,0.008759999999999999,4963.6,8526
1.4,93.444,-36.1,0.04965,5228.1,17190
-2.9,92.20100000000001,-31.4,0.008490000000000001,5076.2,21025
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,34917
-0.1,93.2,-42.0,0.040760000000000005,5195.8,21944
1.1,93.994,-36.4,0.048589999999999994,5191.0,7170
1.4,93.91799999999999,-42.7,0.04958,5228.1,30861
1.4,93.91799999999999,-42.7,0.0496,5228.1,16491
1.4,94.465,-41.8,0.04967,5228.1,1474
-2.9,92.469,-33.6,0.00908,5076.2,14878
-0.1,93.2,-42.0,0.04021,5195.8,27709
1.4,93.444,-36.1,0.04966,5228.1,25955
1.1,93.994,-36.4,0.048580000000000005,5191.0,28181
-0.1,93.2,-42.0,0.04191,5195.8,22299
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,32661
1.1,93.994,-36.4,0.048580000000000005,5191.0,7386
1.4,93.91799999999999,-42.7,0.04963,5228.1,13379
-1.8,93.075,-47.1,0.0141,5099.1,25301
1.4,93.444,-36.1,0.04967,5228.1,12946
-1.1,94.601,-49.5,0.009770000000000001,4963.6,2905
-1.7,94.027,-38.3,0.00899,4991.6,6190
-3.4,92.37899999999999,-29.8,0.0075,5017.5,29374
1.4,94.465,-41.8,0.04864,5228.1,18818
1.1,93.994,-36.4,0.04855,5191.0,8588
1.1,93.994,-36.4,0.04857,5191.0,17392
-2.9,92.20100000000001,-31.4,0.008490000000000001,5076.2,4188
1.4,93.91799999999999,-42.7,0.04962,5228.1,19717
1.1,93.994,-36.4,0.0486,5191.0,34238
1.1,93.994,-36.4,0.04856,5191.0,11770
1.4,93.444,-36.1,0.04965,5228.1,36608
1.4,93.444,-36.1,0.04965,5228.1,11225
-0.1,93.2,-42.0,0.040760000000000005,5195.8,40158
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,24593
1.1,93.994,-36.4,0.04857,5191.0,36980
-1.8,93.075,-47.1,0.01405,5099.1,530
1.4,93.91799999999999,-42.7,0.04961,5228.1,16172
1.4,94.465,-41.8,0.04865,5228.1,22726
1.4,94.465,-41.8,0.04961,5228.1,28280
1.1,93.994,-36.4,0.04857,5191.0,24227
1.4,93.444,-36.1,0.04964,5228.1,16393
-2.9,92.20100000000001,-31.4,0.00854,5076.2,22988
1.1,93.994,-36.4,0.0486,5191.0,36120
-1.8,92.89299999999999,-46.2,0.01327,5099.1,4517
1.4,94.465,-41.8,0.04959,5228.1,37139
1.4,94.465,-41.8,0.04961,5228.1,23239
-0.1,93.2,-42.0,0.040760000000000005,5195.8,33068
1.1,93.994,-36.4,0.04857,5191.0,11367
1.1,93.994,-36.4,0.04857,5191.0,380
1.1,93.994,-36.4,0.04857,5191.0,18936
-1.8,93.075,-47.1,0.014980000000000004,5099.1,8163
1.4,94.465,-41.8,0.04959,5228.1,6093
1.4,93.444,-36.1,0.04963,5228.1,2377
1.1,93.994,-36.4,0.048580000000000005,5191.0,9437
1.4,93.91799999999999,-42.7,0.0496,5228.1,12352
-2.9,92.469,-33.6,0.00908,5076.2,30173
1.1,93.994,-36.4,0.04856,5191.0,20017
1.4,94.465,-41.8,0.04962,5228.1,21775
1.4,94.465,-41.8,0.04967,5228.1,39770
1.4,93.91799999999999,-42.7,0.04962,5228.1,19558
-0.1,93.2,-42.0,0.04021,5195.8,32973
1.4,94.465,-41.8,0.04961,5228.1,20680
1.4,93.444,-36.1,0.04962,5228.1,33182
1.1,93.994,-36.4,0.048580000000000005,5191.0,37229
-1.7,94.027,-38.3,0.009000000000000001,4991.6,32567
1.1,93.994,-36.4,0.04857,5191.0,35939
1.4,93.444,-36.1,0.04964,5228.1,36852
1.1,93.994,-36.4,0.0486,5191.0,35124
1.4,93.91799999999999,-42.7,0.04968,5228.1,32872
-1.8,92.89299999999999,-46.2,0.01344,5099.1,12705
1.4,93.444,-36.1,0.04963,5228.1,12123
-1.8,93.075,-47.1,0.01405,5099.1,1253
1.1,93.994,-36.4,0.04857,5191.0,3571
1.4,94.465,-41.8,0.04865,5228.1,30959
1.4,94.465,-41.8,0.04864,5228.1,39829
1.4,93.91799999999999,-42.7,0.04961,5228.1,7860
-1.8,92.89299999999999,-46.2,0.01334,5099.1,13754
1.4,93.91799999999999,-42.7,0.04968,5228.1,12565
1.4,93.91799999999999,-42.7,0.04968,5228.1,6770
1.1,93.994,-36.4,0.04864,5191.0,17989
1.4,94.465,-41.8,0.04959,5228.1,2425
-1.8,92.89299999999999,-46.2,0.01313,5099.1,20190
1.1,93.994,-36.4,0.04855,5191.0,7396
1.4,93.444,-36.1,0.04968,5228.1,40663
-1.8,93.749,-34.6,0.00645,5008.7,31406
1.4,93.91799999999999,-42.7,0.04958,5228.1,25966
1.4,93.91799999999999,-42.7,0.0496,5228.1,3705
-1.1,94.76700000000001,-50.8,0.010459999999999999,4963.6,3906
1.4,93.444,-36.1,0.04968,5228.1,39916
-1.8,93.075,-47.1,0.01405,5099.1,8455
-0.1,93.2,-42.0,0.04153,5195.8,14299
-0.1,93.2,-42.0,0.04153,5195.8,19506
-1.8,93.075,-47.1,0.01405,5099.1,20239
-0.1,93.2,-42.0,0.04153,5195.8,25497
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,13939
1.4,93.91799999999999,-42.7,0.0496,5228.1,19105
1.4,93.91799999999999,-42.7,0.04962,5228.1,23840
-1.7,94.215,-40.3,0.00893,4991.6,1715
-1.8,92.89299999999999,-46.2,0.0125,5099.1,30502
-2.9,92.963,-40.8,0.012620000000000001,5076.2,28928
-0.1,93.2,-42.0,0.04021,5195.8,31396
1.1,93.994,-36.4,0.04857,5191.0,9571
1.1,93.994,-36.4,0.04857,5191.0,40236
1.4,93.91799999999999,-42.7,0.04961,5228.1,39111
1.4,93.444,-36.1,0.04965,5228.1,26440
-1.8,92.89299999999999,-46.2,0.01313,5099.1,29703
1.4,93.444,-36.1,0.04967,5228.1,33438
-1.8,92.89299999999999,-46.2,0.01313,5099.1,7720
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,17011
1.4,94.465,-41.8,0.04865,5228.1,40692
1.4,93.91799999999999,-42.7,0.04968,5228.1,37321
-0.1,93.2,-42.0,0.0412,5195.8,4078
1.1,93.994,-36.4,0.048580000000000005,5191.0,19634
1.1,93.994,-36.4,0.048589999999999994,5191.0,13294
1.1,93.994,-36.4,0.04857,5191.0,14694
-1.7,94.215,-40.3,0.008759999999999999,4991.6,24444
-1.8,93.075,-47.1,0.01365,5099.1,8116
-0.1,93.2,-42.0,0.0412,5195.8,9082
1.4,93.91799999999999,-42.7,0.04962,5228.1,7587
1.1,93.994,-36.4,0.048580000000000005,5191.0,29909
1.4,93.91799999999999,-42.7,0.04961,5228.1,32820
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,36675
1.4,94.465,-41.8,0.04967,5228.1,23391
1.4,94.465,-41.8,0.04961,5228.1,40312
-1.8,93.749,-34.6,0.00644,5008.7,11598
1.4,94.465,-41.8,0.04962,5228.1,27812
-3.4,92.649,-30.1,0.00715,5017.5,38039
1.4,93.91799999999999,-42.7,0.04962,5228.1,19537
1.1,93.994,-36.4,0.0486,5191.0,15491
1.4,93.444,-36.1,0.04964,5228.1,37974
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,11735
1.4,94.465,-41.8,0.04959,5228.1,18831
1.4,94.465,-41.8,0.04864,5228.1,35326
1.4,93.444,-36.1,0.04964,5228.1,31903
1.1,93.994,-36.4,0.04857,5191.0,7782
-1.8,92.89299999999999,-46.2,0.01327,5099.1,37592
-1.8,92.89299999999999,-46.2,0.0127,5099.1,27317
1.4,93.444,-36.1,0.04968,5228.1,17086
1.4,93.91799999999999,-42.7,0.04963,5228.1,28926
1.4,93.444,-36.1,0.04965,5228.1,28731
-3.0,92.713,-33.0,0.0072,5023.5,41111
1.4,94.465,-41.8,0.04961,5228.1,3723
1.4,93.91799999999999,-42.7,0.04961,5228.1,34840
1.4,93.444,-36.1,0.04963,5228.1,25811
-0.1,93.2,-42.0,0.040760000000000005,5195.8,3754
-1.8,92.89299999999999,-46.2,0.01266,5099.1,11113
1.4,93.91799999999999,-42.7,0.04962,5228.1,36741
1.1,93.994,-36.4,0.04857,5191.0,2656
-1.8,92.89299999999999,-46.2,0.01334,5099.1,435
1.4,94.465,-41.8,0.04967,5228.1,31855
1.4,93.91799999999999,-42.7,0.04958,5228.1,25380
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,20941
-1.8,92.89299999999999,-46.2,0.013540000000000002,5099.1,11057
1.4,94.465,-41.8,0.048660000000000016,5228.1,16943
1.1,93.994,-36.4,0.0486,5191.0,30712
1.4,93.91799999999999,-42.7,0.04958,5228.1,2445
1.1,93.994,-36.4,0.04857,5191.0,19712
1.4,93.444,-36.1,0.04965,5228.1,33337
1.4,93.444,-36.1,0.04963,5228.1,27310
1.4,94.465,-41.8,0.04961,5228.1,4727
-0.1,93.79799999999999,-40.4,0.0486,5195.8,25590
-3.4,92.649,-30.1,0.00715,5017.5,28588
1.4,94.465,-41.8,0.04958,5228.1,40045
1.1,93.994,-36.4,0.048589999999999994,5191.0,8261
-1.8,92.89299999999999,-46.2,0.01291,5099.1,32898
1.1,93.994,-36.4,0.048589999999999994,5191.0,6867
1.4,93.444,-36.1,0.04963,5228.1,4617
1.4,93.91799999999999,-42.7,0.04963,5228.1,32628
-2.9,92.20100000000001,-31.4,0.00854,5076.2,30736
1.4,93.91799999999999,-42.7,0.04963,5228.1,12107
1.1,93.994,-36.4,0.048580000000000005,5191.0,40369
1.4,93.444,-36.1,0.04963,5228.1,39140
1.4,93.91799999999999,-42.7,0.04962,5228.1,10089
-1.8,92.89299999999999,-46.2,0.0127,5099.1,31157
-3.4,92.431,-26.9,0.007240000000000002,5017.5,24375
1.4,94.465,-41.8,0.04947,5228.1,15242
-2.9,92.963,-40.8,0.012620000000000001,5076.2,35115
1.4,94.465,-41.8,0.04967,5228.1,35520
1.4,93.444,-36.1,0.04964,5228.1,2082
-0.1,93.2,-42.0,0.040760000000000005,5195.8,30978
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,118
1.4,94.465,-41.8,0.04961,5228.1,17373
-1.8,93.075,-47.1,0.01415,5099.1,25200
1.4,93.91799999999999,-42.7,0.04962,5228.1,12709
1.4,93.444,-36.1,0.04965,5228.1,33633
-1.8,92.89299999999999,-46.2,0.01344,5099.1,11551
-1.8,92.84299999999999,-50.0,0.01703,5099.1,2521
-1.8,92.89299999999999,-46.2,0.01266,5099.1,15825
-3.4,92.649,-30.1,0.007140000000000001,5017.5,34015
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,39397
1.4,93.91799999999999,-42.7,0.04962,5228.1,13601
1.1,93.994,-36.4,0.04857,5191.0,5590
1.4,93.91799999999999,-42.7,0.04961,5228.1,14082
-1.1,94.76700000000001,-50.8,0.01048,4963.6,36010
-0.1,93.2,-42.0,0.04153,5195.8,29157
-3.4,92.431,-26.9,0.0072,5017.5,7740
-3.4,92.649,-30.1,0.007140000000000001,5017.5,15521
1.4,93.444,-36.1,0.04965,5228.1,25000
1.4,93.91799999999999,-42.7,0.04963,5228.1,2092
1.4,93.444,-36.1,0.04968,5228.1,27208
1.1,93.994,-36.4,0.04856,5191.0,10696
1.4,93.91799999999999,-42.7,0.04961,5228.1,31824
-3.4,92.431,-26.9,0.00735,5017.5,39088
-0.1,93.2,-42.0,0.04153,5195.8,38983
1.4,93.444,-36.1,0.04965,5228.1,29595
-1.8,93.075,-47.1,0.01415,5099.1,11443
1.4,93.91799999999999,-42.7,0.04957,5228.1,13264
-0.1,93.2,-42.0,0.040760000000000005,5195.8,13764
-1.8,92.89299999999999,-46.2,0.01344,5099.1,11179
-1.8,92.84299999999999,-50.0,0.01703,5099.1,17268
-1.8,92.89299999999999,-46.2,0.01334,5099.1,16214
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,34322
1.1,93.994,-36.4,0.048589999999999994,5191.0,20569
-0.1,93.2,-42.0,0.0412,5195.8,12274
-3.4,92.431,-26.9,0.007419999999999999,5017.5,334
1.4,93.91799999999999,-42.7,0.04961,5228.1,24198
1.4,93.91799999999999,-42.7,0.04958,5228.1,25116
-1.8,93.876,-40.0,0.0068200000000000005,5008.7,1130
1.1,93.994,-36.4,0.04857,5191.0,34291
1.4,93.91799999999999,-42.7,0.04968,5228.1,28201
1.1,93.994,-36.4,0.04855,5191.0,7375
1.1,93.994,-36.4,0.04857,5191.0,39458
-0.1,93.2,-42.0,0.0412,5195.8,35811
1.4,94.465,-41.8,0.04959,5228.1,12314
1.1,93.994,-36.4,0.04857,5191.0,26412
-1.8,93.749,-34.6,0.00663,5008.7,35498
-0.1,93.2,-42.0,0.04021,5195.8,217
1.4,94.465,-41.8,0.04961,5228.1,33455
1.1,93.994,-36.4,0.04857,5191.0,35699
1.4,93.444,-36.1,0.04967,5228.1,23630
-1.8,93.749,-34.6,0.00659,5008.7,21645
-1.8,92.89299999999999,-46.2,0.01313,5099.1,23542
1.1,93.994,-36.4,0.04857,5191.0,23603
1.4,93.91799999999999,-42.7,0.04962,5228.1,7715
-1.7,94.027,-38.3,0.00894,4991.6,18076
-0.1,93.2,-42.0,0.04021,5195.8,30895
1.4,93.444,-36.1,0.04968,5228.1,32053
-1.8,92.89299999999999,-46.2,0.01266,5099.1,19619
-3.4,92.37899999999999,-29.8,0.0076799999999999985,5017.5,24352
1.1,93.994,-36.4,0.0486,5191.0,33621
1.4,94.465,-41.8,0.04864,5228.1,10519
-1.7,94.215,-40.3,0.00861,4991.6,35279
1.1,93.994,-36.4,0.0486,5191.0,27256
-1.8,93.075,-47.1,0.01405,5099.1,136
-0.1,93.2,-42.0,0.04191,5195.8,22475
-1.8,92.89299999999999,-46.2,0.01344,5099.1,12607
1.4,93.91799999999999,-42.7,0.04958,5228.1,16460
1.4,93.91799999999999,-42.7,0.04961,5228.1,30211
-1.8,92.89299999999999,-46.2,0.01313,5099.1,22037
1.4,93.444,-36.1,0.04965,5228.1,20806
-2.9,92.20100000000001,-31.4,0.00883,5076.2,24285
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,8820
1.4,94.465,-41.8,0.04959,5228.1,26147
1.4,93.444,-36.1,0.04967,5228.1,14044
-0.1,93.2,-42.0,0.044739999999999995,5195.8,32500
1.1,93.994,-36.4,0.04864,5191.0,8516
1.1,93.994,-36.4,0.04864,5191.0,13031
1.4,93.91799999999999,-42.7,0.04963,5228.1,32987
1.1,93.994,-36.4,0.04855,5191.0,37815
-1.8,92.89299999999999,-46.2,0.01291,5099.1,9931
1.4,94.465,-41.8,0.04864,5228.1,32350
1.4,93.91799999999999,-42.7,0.04968,5228.1,2701
-1.8,92.89299999999999,-46.2,0.01313,5099.1,2789
-1.8,92.89299999999999,-46.2,0.013540000000000002,5099.1,9977
1.4,93.444,-36.1,0.04965,5228.1,1742
1.4,93.91799999999999,-42.7,0.04962,5228.1,13109
-3.4,92.37899999999999,-29.8,0.008029999999999999,5017.5,20167
1.4,93.91799999999999,-42.7,0.04962,5228.1,30779
1.1,93.994,-36.4,0.04856,5191.0,6611
1.1,93.994,-36.4,0.04857,5191.0,39528
1.1,93.994,-36.4,0.048580000000000005,5191.0,21147
1.4,94.465,-41.8,0.04947,5228.1,16709
1.4,93.91799999999999,-42.7,0.04961,5228.1,24638
1.4,94.465,-41.8,0.0496,5228.1,1550
1.4,93.444,-36.1,0.04966,5228.1,5149
-1.8,93.075,-47.1,0.01405,5099.1,6657
1.1,93.994,-36.4,0.04857,5191.0,21548
1.4,93.91799999999999,-42.7,0.04962,5228.1,25741
1.4,93.91799999999999,-42.7,0.04962,5228.1,1541
-1.8,93.876,-40.0,0.006920000000000001,5008.7,6676
-0.1,93.2,-42.0,0.0412,5195.8,31829
-1.8,92.89299999999999,-46.2,0.0125,5099.1,30352
-1.8,92.89299999999999,-46.2,0.0125,5099.1,17348
1.1,93.994,-36.4,0.0486,5191.0,29953
-1.8,93.075,-47.1,0.01435,5099.1,17270
-0.1,93.2,-42.0,0.04191,5195.8,10244
1.4,93.91799999999999,-42.7,0.0496,5228.1,12895
1.4,94.465,-41.8,0.04958,5228.1,31229
-3.4,92.431,-26.9,0.0073,5017.5,2981
1.1,93.994,-36.4,0.04857,5191.0,37900
1.4,93.444,-36.1,0.04965,5228.1,3373
1.4,93.91799999999999,-42.7,0.04958,5228.1,9547
-1.8,92.89299999999999,-46.2,0.01313,5099.1,4093
1.1,93.994,-36.4,0.04857,5191.0,4568
-2.9,92.20100000000001,-31.4,0.00861,5076.2,37777
1.4,94.465,-41.8,0.04961,5228.1,25322
1.4,93.91799999999999,-42.7,0.04962,5228.1,30393
1.1,93.994,-36.4,0.04857,5191.0,6811
1.1,93.994,-36.4,0.04856,5191.0,4464
1.4,93.444,-36.1,0.04963,5228.1,13014
1.1,93.994,-36.4,0.048580000000000005,5191.0,16462
1.1,93.994,-36.4,0.048589999999999994,5191.0,27645
1.4,93.444,-36.1,0.04965,5228.1,38116
-1.8,92.89299999999999,-46.2,0.01313,5099.1,38360
-1.8,92.89299999999999,-46.2,0.01313,5099.1,11101
1.1,93.994,-36.4,0.04857,5191.0,25927
1.4,93.91799999999999,-42.7,0.04958,5228.1,36929
-1.8,93.075,-47.1,0.01405,5099.1,7991
-1.8,93.075,-47.1,0.01365,5099.1,22333
1.4,94.465,-41.8,0.04958,5228.1,16186
-1.8,92.89299999999999,-46.2,0.01327,5099.1,25976
-0.1,93.2,-42.0,0.0412,5195.8,10534
1.4,94.465,-41.8,0.04959,5228.1,16230
1.4,93.91799999999999,-42.7,0.04961,5228.1,28095
1.1,93.994,-36.4,0.0486,5191.0,17071
1.4,93.91799999999999,-42.7,0.04962,5228.1,7246
-1.8,92.89299999999999,-46.2,0.01291,5099.1,27844
1.1,93.994,-36.4,0.04856,5191.0,12330
1.1,93.994,-36.4,0.04855,5191.0,24063
1.4,93.91799999999999,-42.7,0.04963,5228.1,31970
1.1,93.994,-36.4,0.04857,5191.0,31338
-0.1,93.2,-42.0,0.04191,5195.8,38438
-1.8,92.89299999999999,-46.2,0.012440000000000001,5099.1,22243
1.4,93.444,-36.1,0.04962,5228.1,13039
-1.8,92.89299999999999,-46.2,0.01344,5099.1,41106
-1.8,93.075,-47.1,0.01405,5099.1,39166
1.1,93.994,-36.4,0.04857,5191.0,22435
-1.8,92.89299999999999,-46.2,0.01344,5099.1,35503
-1.8,92.89299999999999,-46.2,0.01291,5099.1,1754
-3.4,92.431,-26.9,0.007390000000000002,5017.5,38474
-1.8,92.89299999999999,-46.2,0.013540000000000002,5099.1,31489
-1.7,94.027,-38.3,0.009040000000000001,4991.6,34330
1.4,93.91799999999999,-42.7,0.04962,5228.1,30309
1.4,93.444,-36.1,0.04965,5228.1,26302
1.1,93.994,-36.4,0.04857,5191.0,2879
1.4,93.444,-36.1,0.04965,5228.1,39755
1.4,94.465,-41.8,0.04959,5228.1,11340
1.4,93.444,-36.1,0.04965,5228.1,17928
1.4,93.91799999999999,-42.7,0.0496,5228.1,40515
1.1,93.994,-36.4,0.048580000000000005,5191.0,36689
-3.0,92.713,-33.0,0.006999999999999999,5023.5,36301
1.4,93.91799999999999,-42.7,0.0496,5228.1,35808
-1.8,92.89299999999999,-46.2,0.01291,5099.1,8748
1.4,94.465,-41.8,0.04958,5228.1,17437
-3.4,92.649,-30.1,0.00722,5017.5,32889
1.1,93.994,-36.4,0.04856,5191.0,23668
-0.1,93.2,-42.0,0.047,5195.8,3773
-2.9,92.963,-40.8,0.01266,5076.2,16056
1.1,93.994,-36.4,0.04855,5191.0,20440
1.4,93.444,-36.1,0.04963,5228.1,2735
-1.8,92.89299999999999,-46.2,0.01313,5099.1,18770
1.4,93.444,-36.1,0.04965,5228.1,21857
-1.8,92.89299999999999,-46.2,0.0125,5099.1,14394
1.4,93.91799999999999,-42.7,0.04962,5228.1,29582
1.1,93.994,-36.4,0.04856,5191.0,36964
1.4,93.91799999999999,-42.7,0.04961,5228.1,16329
-0.1,93.2,-42.0,0.040760000000000005,5195.8,698
-1.8,93.749,-34.6,0.00645,5008.7,1804
1.4,94.465,-41.8,0.04959,5228.1,21453
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,21587
1.4,93.444,-36.1,0.04967,5228.1,3564
-1.8,92.89299999999999,-46.2,0.01344,5099.1,33160
-1.8,92.89299999999999,-46.2,0.01344,5099.1,36217
-1.8,92.89299999999999,-46.2,0.01291,5099.1,39566
-1.8,92.89299999999999,-46.2,0.012990000000000002,5099.1,12265
1.4,94.465,-41.8,0.04961,5228.1,10494
1.4,93.444,-36.1,0.04965,5228.1,17177
-2.9,92.469,-33.6,0.01072,5076.2,36894
-1.8,93.075,-47.1,0.01405,5099.1,15707
-1.8,92.89299999999999,-46.2,0.01334,5099.1,23268
-0.1,93.2,-42.0,0.04153,5195.8,4644
1.4,93.91799999999999,-42.7,0.04962,5228.1,2556
-1.1,94.601,-49.5,0.01008,4963.6,27376
1.4,93.444,-36.1,0.04963,5228.1,10493
1.4,93.91799999999999,-42.7,0.04955,5228.1,39840
1.4,93.91799999999999,-42.7,0.04968,5228.1,25401
1.4,94.465,-41.8,0.04864,5228.1,25206
-2.9,92.469,-33.6,0.00996,5076.2,26455
1.4,93.91799999999999,-42.7,0.0496,5228.1,5047
-1.8,92.89299999999999,-46.2,0.012809999999999998,5099.1,27274
-1.8,92.89299999999999,-46.2,0.0125,5099.1,39897
1.4,93.91799999999999,-42.7,0.04963,5228.1,2533
1.1,93.994,-36.4,0.0486,5191.0,37848
1.4,93.444,-36.1,0.04965,5228.1,8252
-1.1,94.199,-37.5,0.008790000000000001,4963.6,7921
1.4,93.444,-36.1,0.04965,5228.1,30126
-1.8,93.075,-47.1,0.01365,5099.1,3553
