id,date,product,price,quantity
56,1636588800000.0,"Placemat - Scallop, White",4.8,0
57,1636329600000.0,Muffin Orange Individual,4.5,0
58,1636416000000.0,"Beans - Turtle, Black, Dry",3.6,0
59,1636675200000.0,Sea Bass - Whole,18.1,0
60,1636502400000.0,Extract - Lemon,16.5,0
61,1636329600000.0,"Red Snapper - Fresh, Whole",11.6,0
62,1636329600000.0,Turkey Tenderloin Frozen,9.5,0
63,1636329600000.0,Pork - Back Ribs,11.6,0
64,1636416000000.0,"Bread - Roll, Italian",6.0,0
65,1636848000000.0,"Lamb - Whole, Frozen",11.0,0
66,1636416000000.0,Melon - Cantaloupe,7.2,0
67,1636588800000.0,"Lamb - Pieces, Diced",15.8,0
68,1636848000000.0,Cherries - Fresh,6.7,0
69,1636761600000.0,Gelatine Leaves - Bulk,15.6,0
70,1636416000000.0,Monkfish - Fresh,19.4,0
71,1636761600000.0,Beef - Short Loin,17.0,0
72,1636329600000.0,Chinese Lemon Pork,3.3,0
73,1636848000000.0,Compound - Rum,10.7,0
74,1636329600000.0,Oven Mitt - 13 Inch,19.0,0
75,1636675200000.0,Bread - White Mini Epi,5.7,0
76,1636675200000.0,Appetizer - Seafood Assortment,5.3,0
77,1636502400000.0,The Pop Shoppe - Cream Soda,11.1,0
78,1636588800000.0,Soup - Campbellschix Stew,2.9,0
79,1636502400000.0,Higashimaru Usukuchi Soy,3.3,0
80,1636761600000.0,Rice - Jasmine Sented,12.7,0
81,1636675200000.0,Sardines,16.0,0
82,1636675200000.0,Dried Cherries,13.1,0
83,1636761600000.0,Pepper - Orange,1.4,0
84,1636329600000.0,"Juice - Clamato, 341 Ml",3.0,0
85,1636848000000.0,Soap - Mr.clean Floor Soap,12.4,0
86,1636848000000.0,Table Cloth 62x120 White,13.3,0
87,1636848000000.0,Bread - Rye,8.4,0
88,1636848000000.0,Lettuce - Baby Salad Greens,19.9,0
89,1636675200000.0,Pie Pecan,6.9,0
90,1636588800000.0,"Oregano - Dry, Rubbed",17.1,0
91,1636416000000.0,Wine - Tio Pepe Sherry Fino,10.5,0
92,1636675200000.0,Wine - Riesling Alsace Ac 2001,3.6,0
93,1636848000000.0,Yoghurt Tubes,18.7,0
94,1636588800000.0,Longos - Lasagna Beef,7.9,0
95,1636329600000.0,Coriander - Seed,18.8,0
96,1636329600000.0,Foil - Round Foil,7.7,0
97,1636502400000.0,Pepperoni Slices,11.2,0
98,1636329600000.0,Cheese - Fontina,14.0,0
99,1636502400000.0,"Pasta - Fett Alfredo, Single Serve",2.7,0
100,1636329600000.0,Rice - Wild,3.1,0
101,1636416000000.0,Ham - Cooked Italian,14.2,0
102,1636675200000.0,"Placemat - Scallop, White",9.5,0
103,1636761600000.0,Bread - Kimel Stick Poly,3.5,0
104,1636502400000.0,"Salmon - Atlantic, Fresh, Whole",12.2,0
105,1636675200000.0,Tea - Herbal Sweet Dreams,7.7,0
106,1636416000000.0,Horseradish - Prepared,18.5,0
107,1636416000000.0,"Quail - Whole, Bone - In",5.9,0
108,1636329600000.0,Soup - Verve - Chipotle Chicken,9.7,0
109,1636848000000.0,Crackers - Melba Toast,19.0,0
110,1636675200000.0,"Mushrooms - Black, Dried",15.8,0
111,1636675200000.0,"Pasta - Shells, Medium, Dry",4.7,0
112,1636588800000.0,Crackers - Melba Toast,7.6,0
113,1636588800000.0,"Octopus - Baby, Cleaned",2.4,0
114,1636588800000.0,Coffee - Egg Nog Capuccino,9.5,0
115,1636588800000.0,Sesame Seed,11.5,0
116,1636588800000.0,"Soup - Knorr, Country Bean",11.0,0
117,1636329600000.0,"Brandy - Orange, Mc Guiness",7.5,0
118,1636761600000.0,"Water, Tap",13.9,0
119,1636416000000.0,Wine - Magnotta - Cab Sauv,9.7,0
120,1636588800000.0,Wine - Cava Aria Estate Brut,17.0,0
121,1636761600000.0,"Bread - Rolls, Corn",19.7,0
122,1636502400000.0,Wine - Jackson Triggs Okonagan,14.2,0
123,1636588800000.0,Cocoa Feuilletine,12.3,0
124,1636416000000.0,Ham - Proscuitto,2.1,0
125,1636416000000.0,Muffin Mix - Carrot,15.4,0
126,1636675200000.0,Clam - Cherrystone,19.3,0
127,1636675200000.0,Straws - Cocktale,15.3,0
128,1636416000000.0,Pork - Belly Fresh,1.5,0
129,1636502400000.0,Fuji Apples,15.1,0
130,1636416000000.0,Cassis,18.5,0
131,1636588800000.0,Bread - Rye,13.6,0
132,1636675200000.0,Vanilla Beans,8.7,0
133,1636329600000.0,Pear - Prickly,19.0,0
134,1636329600000.0,Beer - Rickards Red,5.5,0
135,1636848000000.0,Veal - Provimi Inside,1.5,0
136,1636675200000.0,"Vermouth - White, Cinzano",14.5,0
137,1636588800000.0,Flour - Fast / Rapid,13.0,0
138,1636848000000.0,Apple - Granny Smith,2.1,0
139,1636675200000.0,Sausage - Blood Pudding,17.0,0
140,1636761600000.0,Beans - French,6.3,0
141,1636502400000.0,Onions - Vidalia,3.0,0
142,1636848000000.0,Cheese Cloth,15.4,0
143,1636329600000.0,Boogies,3.0,0
144,1636761600000.0,Wine - Cotes Du Rhone,1.3,0
145,1636588800000.0,Lamb Leg - Bone - In Nz,10.4,0
146,1636675200000.0,"Nut - Cashews, Whole, Raw",16.2,0
147,1636329600000.0,"Mop Head - Cotton, 24 Oz",12.4,0
148,1636848000000.0,Cake - Box Window 10x10x2.5,6.7,0
149,1636416000000.0,Corn - Mini,5.4,0
150,1636588800000.0,"Cheese - Cheddar, Mild",7.3,0
151,1636761600000.0,Amarula Cream,3.7,0
152,1636588800000.0,Island Oasis - Magarita Mix,5.0,0
153,1636502400000.0,"Lamb - Leg, Bone In",7.2,0
154,1636848000000.0,Jameson - Irish Whiskey,19.3,0
155,1636675200000.0,Pastry - Carrot Muffin - Mini,12.6,0
156,1636588800000.0,"Juice - V8, Tomato",12.6,0
157,1636416000000.0,"Bar Mix - Pina Colada, 355 Ml",9.2,0
158,1636761600000.0,Wine - Pinot Noir Latour,16.7,0
159,1636588800000.0,Buffalo - Tenderloin,9.2,0
160,1636502400000.0,Crackers - Trio,16.7,0
161,1636502400000.0,Cookie Dough - Double,4.1,0
162,1636761600000.0,Oven Mitts 17 Inch,18.6,0
163,1636588800000.0,Ice Cream - Vanilla,18.8,0
164,1636588800000.0,Cleaner - Lime Away,9.4,0
165,1636588800000.0,Bread - Onion Focaccia,6.3,0
166,1636588800000.0,"Soup - Campbells, Cream Of",17.5,0
167,1636848000000.0,Tobasco Sauce,9.1,0
168,1636588800000.0,Beef Tenderloin Aaa,3.9,0
169,1636761600000.0,Coffee - Irish Cream,4.7,0
170,1636761600000.0,Sauce - Cranberry,12.4,0
171,1636848000000.0,"Cheese - Cheddar, Old White",14.6,0
172,1636329600000.0,Wine - Sake,7.2,0
173,1636848000000.0,Cheese - Bocconcini,1.5,0
174,1636502400000.0,Coffee Beans - Chocolate,7.4,0
175,1636416000000.0,Sauce - Hp,19.1,0
176,1636502400000.0,Dr. Pepper - 355ml,11.1,0
177,1636588800000.0,"Mushroom - Porcini, Dry",11.4,0
178,1636416000000.0,Steampan - Foil,17.7,0
179,1636588800000.0,"Wine - Magnotta, Merlot Sr Vqa",16.4,0
180,1636848000000.0,"Pepper - Black, Whole",1.3,0
181,1636416000000.0,Chinese Lemon Pork,3.3,0
182,1636502400000.0,Rappini - Andy Boy,1.6,0
183,1636502400000.0,Tarragon - Fresh,1.6,0
184,1636588800000.0,"Pineapple - Canned, Rings",18.1,0
185,1636502400000.0,Water Chestnut - Canned,12.3,0
186,1636675200000.0,Wine - Black Tower Qr,15.9,0
187,1636761600000.0,"Wine - White, Pinot Grigio",17.2,0
188,1636588800000.0,Allspice - Jamaican,4.3,0
189,1636416000000.0,"Pasta - Elbows, Macaroni, Dry",14.8,0
190,1636588800000.0,"Cheese - Boursin, Garlic / Herbs",12.6,0
191,1636675200000.0,"Chicken - Wings, Tip Off",9.5,0
192,1636416000000.0,Coffee - Egg Nog Capuccino,13.2,0
193,1636329600000.0,"Sauce - White, Mix",14.4,0
194,1636761600000.0,Huck Towels White,5.5,0
195,1636416000000.0,Wine - Barossa Valley Estate,12.4,0
196,1636502400000.0,Yoplait - Strawbrasp Peac,2.1,0
197,1636502400000.0,"Beer - Alexander Kieths, Pale Ale",11.2,0
198,1636675200000.0,Frangelico,10.5,0
199,1636675200000.0,Cocoa Feuilletine,13.0,0
200,1636416000000.0,Celery Root,11.6,0
201,1636502400000.0,Dill Weed - Fresh,14.5,0
202,1636329600000.0,Scallops 60/80 Iqf,6.7,0
203,1636502400000.0,Honey - Comb,6.3,0
204,1636675200000.0,"Cookies - Oreo, 4 Pack",10.7,0
205,1636675200000.0,"Syrup - Monin, Swiss Choclate",12.6,0
206,1636848000000.0,"Tortillas - Flour, 10",11.5,0
207,1636675200000.0,"Rosemary - Primerba, Paste",19.4,0
208,1636329600000.0,Extract - Lemon,17.5,0
209,1636329600000.0,Beer - Steamwhistle,8.0,0
210,1636588800000.0,"Olives - Green, Pitted",16.5,0
211,1636588800000.0,Basil - Fresh,14.8,0
212,1636675200000.0,Steel Wool,10.8,0
213,1636675200000.0,Beer - True North Lager,18.3,0
214,1636675200000.0,Gatorade - Lemon Lime,11.3,0
215,1636416000000.0,Daikon Radish,9.0,0
216,1636848000000.0,Bread - White Epi Baguette,12.7,0
217,1636416000000.0,Bread - Flat Bread,15.5,0
218,1636761600000.0,Lemon Pepper,18.0,0
219,1636502400000.0,"Salt - Rock, Course",11.3,0
220,1636588800000.0,Quinoa,6.8,0
221,1636502400000.0,Sprouts - China Rose,7.3,0
222,1636848000000.0,"Lemonade - Natural, 591 Ml",16.3,0
223,1636848000000.0,Gatorade - Xfactor Berry,14.6,0
224,1636588800000.0,Cheese - Camembert,14.2,0
225,1636848000000.0,Ecolab - Mikroklene 4/4 L,15.4,0
226,1636761600000.0,Pastry - Banana Muffin - Mini,6.1,0
227,1636761600000.0,Sprite - 355 Ml,17.5,0
228,1636502400000.0,Cheese - Pont Couvert,5.4,0
229,1636329600000.0,Cake - Mini Potato Pancake,13.3,0
230,1636761600000.0,Pastrami,15.9,0
231,1636848000000.0,Wine - Redchard Merritt,10.4,0
232,1636329600000.0,"Mushroom - Enoki, Dry",10.9,0
233,1636675200000.0,Pepper Squash,10.4,0
234,1636416000000.0,"Fish - Base, Bouillion",19.5,0
235,1636416000000.0,Lighter - Bbq,3.9,0
236,1636675200000.0,Mudslide,14.9,0
237,1636848000000.0,Sauce - Balsamic Viniagrette,3.6,0
238,1636675200000.0,Calvados - Boulard,10.2,0
239,1636761600000.0,Creme De Menthe Green,9.4,0
240,1636416000000.0,Broom - Angled,2.8,0
241,1636502400000.0,Flour - Strong Pizza,1.3,0
242,1636761600000.0,Table Cloth 54x54 Colour,1.9,0
243,1636675200000.0,"Soup - Beef Conomme, Dry",17.4,0
244,1636675200000.0,Tea - Orange Pekoe,9.8,0
245,1636502400000.0,Muffin - Banana Nut Individual,4.2,0
246,1636761600000.0,Chocolate Bar - Smarties,7.5,0
247,1636848000000.0,Cactus Pads,3.5,0
248,1636588800000.0,Cheese - Sheep Milk,12.2,0
249,1636675200000.0,"Turkey - Breast, Smoked",6.8,0
250,1636329600000.0,Garbag Bags - Black,12.1,0
251,1636675200000.0,"Wine - Sherry Dry Sack, William",17.7,0
252,1636416000000.0,Grapefruit - White,11.3,0
253,1636848000000.0,Sugar - Splenda Sweetener,17.2,0
254,1636761600000.0,"Pasta - Spaghetti, Dry",19.8,0
255,1636848000000.0,Sobe - Orange Carrot,14.0,0
256,1636329600000.0,Longos - Assorted Sandwich,15.9,0
257,1636502400000.0,"Juice - Pineapple, 341 Ml",11.8,0
258,1636502400000.0,Beer - Pilsner Urquell,5.3,0
259,1636588800000.0,Flour - Whole Wheat,6.6,0
260,1636329600000.0,Pepper - Gypsy Pepper,6.1,0
261,1636502400000.0,"Wine - White, Ej",12.9,0
262,1636675200000.0,Pie Pecan,11.2,0
263,1636588800000.0,"Tomatoes - Plum, Canned",19.7,0
264,1636329600000.0,Cranberry Foccacia,2.4,0
265,1636416000000.0,Ice Cream - Fudge Bars,1.5,0
266,1636588800000.0,Apple - Granny Smith,5.8,0
267,1636588800000.0,Ice Cream Bar - Oreo Sandwich,16.4,0
268,1636848000000.0,Pork - Smoked Back Bacon,12.9,0
269,1636588800000.0,Coffee Cup 12oz 5342cd,1.5,0
270,1636848000000.0,"Cheese - Brie, Triple Creme",3.9,0
271,1636502400000.0,"Basil - Primerba, Paste",12.9,0
272,1636329600000.0,"Syrup - Monin, Irish Cream",12.1,0
273,1636675200000.0,Tomatoes - Yellow Hot House,7.1,0
274,1636675200000.0,Corn - On The Cob,5.5,0
275,1636502400000.0,Anisette - Mcguiness,1.5,0
276,1636848000000.0,Spice - Montreal Steak Spice,19.9,0
277,1636588800000.0,Foam Espresso Cup Plain White,9.9,0
278,1636848000000.0,Chocolate - Dark,6.5,0
279,1636761600000.0,Sauce - Cranberry,4.5,0
280,1636761600000.0,Wine - Delicato Merlot,7.3,0
281,1636761600000.0,Beer - Tetleys,3.7,0
282,1636416000000.0,"Coffee - Beans, Whole",4.7,0
283,1636761600000.0,Fruit Mix - Light,11.1,0
284,1636848000000.0,Wine - Chardonnay South,8.8,0
285,1636329600000.0,Wine - Spumante Bambino White,1.6,0
286,1636761600000.0,Pepper - Roasted Red,11.1,0
287,1636675200000.0,"Bread - Pita, Mini",12.7,0
288,1636416000000.0,Kiwi Gold Zespri,9.2,0
289,1636588800000.0,"Soup - Campbells, Spinach Crm",14.7,0
290,1636588800000.0,Syrup - Monin - Granny Smith,9.1,0
291,1636848000000.0,Bread Sour Rolls,6.8,0
292,1636329600000.0,Sponge Cake Mix - Vanilla,6.6,0
293,1636502400000.0,Soup Campbells - Tomato Bisque,7.6,0
294,1636761600000.0,Nutmeg - Ground,5.4,0
295,1636675200000.0,"Cheese - Cheddar, Medium",3.5,0
296,1636675200000.0,Corn Syrup,16.3,0
297,1636848000000.0,Plaintain,10.0,0
298,1636761600000.0,Cake Sheet Combo Party Pack,16.2,0
299,1636675200000.0,Pear - Asian,12.9,0
300,1636502400000.0,Cookie Choc,6.1,0
301,1636416000000.0,"Soup - Beef, Base Mix",10.3,0
302,1636761600000.0,Cookie Dough - Chunky,17.3,0
303,1636761600000.0,Tuna - Bluefin,3.3,0
304,1636675200000.0,Cookies Almond Hazelnut,8.5,0
305,1636416000000.0,Gelatine Leaves - Envelopes,11.5,0
306,1636675200000.0,Bread - Multigrain,10.1,0
307,1636675200000.0,Glass Clear 8 Oz,1.2,0
308,1636502400000.0,Rosemary - Dry,13.3,0
309,1636761600000.0,Sauce - Alfredo,13.4,0
310,1636502400000.0,"Pepper - White, Ground",5.2,0
311,1636675200000.0,Soup Campbells Beef With Veg,8.5,0
312,1636416000000.0,Pasta - Fusili Tri - Coloured,1.0,0
313,1636761600000.0,"Cookies - Oreo, 4 Pack",16.0,0
314,1636761600000.0,Veal - Liver,15.8,0
315,1636588800000.0,"Wine - Sherry Dry Sack, William",16.9,0
316,1636588800000.0,Oyster - In Shell,3.7,0
317,1636502400000.0,Chicken - Leg / Back Attach,17.4,0
318,1636675200000.0,Apron,16.1,0
319,1636848000000.0,Pork - Ham Hocks - Smoked,18.6,0
320,1636416000000.0,Pomello,15.5,0
321,1636329600000.0,Crab - Imitation Flakes,7.8,0
322,1636588800000.0,Veal - Leg,9.8,0
323,1636761600000.0,Nacho Chips,15.0,0
324,1636848000000.0,Pimento - Canned,14.3,0
325,1636675200000.0,Beets - Golden,8.2,0
326,1636588800000.0,Galliano,1.2,0
327,1636675200000.0,Ham - Black Forest,10.2,0
328,1636502400000.0,Sugar - Individual Portions,18.2,0
329,1636761600000.0,Cup - Paper 10oz 92959,15.6,0
330,1636588800000.0,Roe - Flying Fish,8.5,0
331,1636329600000.0,Cream - 35%,10.2,0
332,1636848000000.0,Bagel - Plain,5.9,0
333,1636761600000.0,Aromat Spice / Seasoning,18.3,0
334,1636675200000.0,Cheese - Parmigiano Reggiano,3.3,0
335,1636761600000.0,Fruit Mix - Light,2.1,0
336,1636502400000.0,Crackers - Soda / Saltins,1.6,0
337,1636761600000.0,"Wine - Red, Pinot Noir, Chateau",19.4,0
338,1636761600000.0,Soap - Pine Sol Floor Cleaner,11.8,0
339,1636329600000.0,Lamb Tenderloin Nz Fr,16.9,0
340,1636329600000.0,Truffle Cups - Brown,19.4,0
341,1636416000000.0,Soup - Campbells Beef Strogonoff,15.5,0
342,1636848000000.0,Scotch - Queen Anne,12.8,0
343,1636848000000.0,Chips Potato Salt Vinegar 43g,11.0,0
344,1636761600000.0,Beef - Kobe Striploin,17.5,0
345,1636329600000.0,"Bread - Sticks, Thin, Plain",16.9,0
346,1636502400000.0,"Chicken - Leg, Fresh",17.7,0
347,1636588800000.0,Flour Dark Rye,17.0,0
348,1636329600000.0,Bread - Crusty Italian Poly,15.4,0
349,1636329600000.0,Wine - Peller Estates Late,18.4,0
350,1636675200000.0,Quiche Assorted,18.7,0
351,1636502400000.0,Appetizer - Mushroom Tart,16.8,0
352,1636675200000.0,Pork - Caul Fat,2.4,0
353,1636761600000.0,Kellogs Cereal In A Cup,17.0,0
354,1636416000000.0,Wine - Domaine Boyar Royal,1.8,0
355,1636761600000.0,Pails With Lids,13.7,0
356,1636675200000.0,"Pork - Bacon,back Peameal",11.9,0
357,1636848000000.0,Bar Nature Valley,17.5,0
358,1636502400000.0,Dikon,2.3,0
359,1636675200000.0,Rice Wine - Aji Mirin,16.9,0
360,1636329600000.0,"Lettuce - Romaine, Heart",2.1,0
361,1636329600000.0,Flower - Commercial Bronze,1.0,0
362,1636848000000.0,"Pork - Loin, Boneless",2.6,0
363,1636761600000.0,Cheese - Feta,11.6,0
364,1636588800000.0,Pastry - Plain Baked Croissant,17.3,0
365,1636761600000.0,Cheese - Cheddarsliced,3.6,0
366,1636588800000.0,Bread Cranberry Foccacia,1.9,0
367,1636761600000.0,"Cod - Salted, Boneless",1.4,0
368,1636761600000.0,Lamb - Bones,15.7,0
369,1636761600000.0,Lettuce - Lambs Mash,9.2,0
370,1636329600000.0,Beer - Sleeman Fine Porter,2.4,0
371,1636675200000.0,Soup - Campbells Beef Stew,2.5,0
372,1636588800000.0,Jello - Assorted,14.5,0
373,1636588800000.0,Cookie Dough - Peanut Butter,5.3,0
374,1636675200000.0,Shrimp - 150 - 250,2.4,0
375,1636416000000.0,Appetizer - Escargot Puff,17.1,0
376,1636416000000.0,"Ranchero - Primerba, Paste",11.3,0
377,1636588800000.0,Soup - Tomato Mush. Florentine,2.5,0
378,1636416000000.0,"Corn - Cream, Canned",13.4,0
379,1636588800000.0,Corn Meal,13.3,0
380,1636502400000.0,Sun - Dried Tomatoes,18.4,0
381,1636761600000.0,"Cheese - Cheddar, Medium",19.3,0
382,1636416000000.0,"Asparagus - Green, Fresh",4.2,0
383,1636848000000.0,Cheese - Brie,19.7,0
384,1636675200000.0,Pasta - Ravioli,8.9,0
385,1636848000000.0,Sugar - Icing,7.0,0
386,1636502400000.0,Ginsing - Fresh,18.4,0
387,1636416000000.0,"Wine - White, Mosel Gold",3.1,0
388,1636848000000.0,Wheat - Soft Kernal Of Wheat,2.0,0
389,1636761600000.0,Persimmons,9.5,0
390,1636761600000.0,Glaze - Clear,13.5,0
391,1636675200000.0,Wild Boar - Tenderloin,1.9,0
392,1636329600000.0,Chinese Foods - Plain Fried Rice,18.4,0
393,1636588800000.0,Crab - Meat Combo,7.2,0
394,1636329600000.0,Curry Paste - Madras,6.9,0
395,1636502400000.0,"Lid - Translucent, 3.5 And 6 Oz",5.1,0
396,1636675200000.0,"Pepsi - Diet, 355 Ml",11.9,0
397,1636761600000.0,Cornflakes,18.9,0
398,1636761600000.0,Mushroom - White Button,13.6,0
399,1636329600000.0,Dates,2.3,0
400,1636761600000.0,Wine - Pinot Grigio Collavini,6.8,0
401,1636675200000.0,Shrimp - Black Tiger 6 - 8,19.5,0
402,1636848000000.0,Chicken - Base,15.3,0
403,1636502400000.0,Sandwich Wrap,15.1,0
404,1636588800000.0,Lid - 0090 Clear,3.4,0
405,1636502400000.0,Sunflower Seed Raw,9.5,0
406,1636502400000.0,Pastry - Carrot Muffin - Mini,4.6,0
407,1636502400000.0,Nescafe - Frothy French Vanilla,7.3,0
408,1636675200000.0,Muffin Mix - Morning Glory,7.4,0
409,1636675200000.0,Muffin - Bran Ind Wrpd,14.8,0
410,1636848000000.0,Piping - Bags Quizna,13.2,0
411,1636588800000.0,Pepper - Green,5.8,0
412,1636416000000.0,"Rum - Coconut, Malibu",2.9,0
413,1636416000000.0,Bread - Burger,16.3,0
414,1636761600000.0,Bread - English Muffin,13.0,0
415,1636502400000.0,"Wine - Sherry Dry Sack, William",7.8,0
416,1636761600000.0,"Melon - Watermelon, Seedless",6.7,0
417,1636588800000.0,Scallops - Live In Shell,6.4,0
418,1636329600000.0,Beef - Ground Lean Fresh,19.5,0
419,1636502400000.0,Pork - Shoulder,8.4,0
420,1636416000000.0,Fudge - Chocolate Fudge,14.0,0
421,1636848000000.0,Muffin Batt - Carrot Spice,4.0,0
422,1636848000000.0,Chips - Miss Vickies,13.5,0
423,1636588800000.0,"Syrup - Golden, Lyles",7.5,0
424,1636329600000.0,Beer - Blue,10.7,0
425,1636502400000.0,Trueblue - Blueberry Cranberry,16.1,0
426,1636588800000.0,Energy Drink Red Bull,5.1,0
427,1636588800000.0,Thermometer Digital,8.4,0
428,1636329600000.0,Godiva White Chocolate,4.7,0
429,1636675200000.0,Bread Roll Foccacia,9.4,0
430,1636848000000.0,Ecolab Crystal Fusion,7.6,0
431,1636675200000.0,Carrots - Mini Red Organic,9.2,0
432,1636761600000.0,"Beans - Black Bean, Dry",2.0,0
433,1636416000000.0,Muffin - Mix - Mango Sour Cherry,11.1,0
434,1636761600000.0,Taro Root,10.8,0
435,1636502400000.0,Quail - Jumbo Boneless,14.8,0
436,1636761600000.0,Plasticforkblack,18.7,0
437,1636761600000.0,"Bread - Roll, Italian",9.5,0
438,1636588800000.0,V8 Splash Strawberry Kiwi,6.0,0
439,1636502400000.0,Appetizer - Mango Chevre,14.3,0
440,1636502400000.0,Tuna - Fresh,5.8,0
441,1636675200000.0,"Tart Shells - Sweet, 2",15.9,0
442,1636761600000.0,Coffee - Ristretto Coffee Capsule,5.3,0
443,1636329600000.0,"Lamb - Racks, Frenched",16.6,0
444,1636675200000.0,Wine - Manischewitz Concord,6.0,0
445,1636848000000.0,Cookie - Dough Variety,2.2,0
446,1636675200000.0,"Soup - Knorr, Country Bean",9.0,0
447,1636329600000.0,Juice - Orangina,6.0,0
448,1636761600000.0,Shrimp - Black Tiger 16/20,3.2,0
449,1636588800000.0,Cranberries - Frozen,2.9,0
450,1636588800000.0,Grapes - Green,3.1,0
451,1636588800000.0,Rabbit - Whole,4.6,0
452,1636761600000.0,Praline Paste,4.2,0
453,1636329600000.0,Wine - Savigny - Les - Beaune,5.9,0
454,1636329600000.0,Appetizer - Escargot Puff,7.7,0
455,1636588800000.0,Wiberg Super Cure,9.4,0
456,1636502400000.0,Oil - Pumpkinseed,17.5,0
457,1636329600000.0,Potatoes - Parissienne,5.2,0
458,1636416000000.0,Croissants Thaw And Serve,9.7,0
459,1636848000000.0,Compound - Passion Fruit,4.2,0
460,1636675200000.0,"Quail - Eggs, Fresh",17.7,0
461,1636848000000.0,Cheese - Cheddarsliced,11.4,0
462,1636675200000.0,Ice Cream - Strawberry,3.9,0
463,1636416000000.0,Grouper - Fresh,9.0,0
464,1636848000000.0,Creme De Menth - White,10.9,0
465,1636502400000.0,Bread Bowl Plain,15.8,0
466,1636502400000.0,Wine - Alsace Gewurztraminer,8.0,0
467,1636416000000.0,Broom - Corn,15.4,0
468,1636675200000.0,Bread Base - Italian,18.1,0
469,1636675200000.0,Blueberries - Frozen,4.1,0
470,1636502400000.0,"Vinegar - Balsamic, White",14.7,0
471,1636416000000.0,Pineapple - Golden,8.9,0
472,1636416000000.0,Dr. Pepper - 355ml,13.4,0
473,1636761600000.0,Cookie Dough - Peanut Butter,16.4,0
474,1636502400000.0,Soup - Campbellschix Stew,6.1,0
475,1636588800000.0,Bread Fig And Almond,6.2,0
476,1636848000000.0,"Coke - Diet, 355 Ml",6.4,0
477,1636416000000.0,Container Clear 8 Oz,3.6,0
478,1636761600000.0,Wine - Periguita Fonseca,1.2,0
479,1636675200000.0,Dasheen,17.3,0
480,1636329600000.0,Monkfish - Fresh,1.8,0
481,1636848000000.0,Asparagus - Frozen,18.5,0
482,1636588800000.0,Cheese - Augre Des Champs,16.6,0
483,1636675200000.0,Rice - Long Grain,10.2,0
