id,date,product,price,quantity
336,1633305600000.0,Towel - Roll White,10.1,4
337,1633305600000.0,"Tomatoes - Cherry, Yellow",10.5,2
338,1633651200000.0,Sauce - Caesar Dressing,8.4,2
339,1633651200000.0,"Nut - Pecan, Pieces",14.2,5
340,1633478400000.0,Oil - Pumpkinseed,14.8,5
341,1633651200000.0,"Lentils - Red, Dry",9.8,3
342,1633564800000.0,Soup - Campbells Pasta Fagioli,1.6,5
343,1633737600000.0,Soup - French Onion,6.8,3
344,1633564800000.0,Bread - Italian Roll With Herbs,7.5,4
345,1633737600000.0,Chicken - Soup Base,4.9,5
346,1633305600000.0,Stock - Fish,15.7,4
347,1633305600000.0,Tilapia - Fillets,16.0,5
348,1633824000000.0,Onions - Red Pearl,7.6,5
349,1633392000000.0,Soup - Tomato Mush. Florentine,6.7,2
350,1633564800000.0,Arctic Char - Fillets,7.8,2
351,1633651200000.0,Ice Cream - Turtles Stick Bar,9.5,2
352,1633737600000.0,Garbage Bag - Clear,16.3,3
353,1633824000000.0,Beef - Ground Medium,19.4,3
354,1633737600000.0,Pork - Backfat,16.8,3
355,1633651200000.0,"Beans - Black Bean, Preserved",16.0,4
356,1633478400000.0,Ecolab - Balanced Fusion,10.3,4
357,1633824000000.0,Tart - Raisin And Pecan,8.3,1
358,1633478400000.0,Lettuce - Green Leaf,3.6,5
359,1633478400000.0,Beer - Paulaner Hefeweisse,3.0,2
360,1633564800000.0,"Lettuce - Romaine, Heart",8.7,5
361,1633478400000.0,"Wine - Cahors Ac 2000, Clos",5.3,3
362,1633478400000.0,Coriander - Seed,5.5,4
363,1633305600000.0,Energy Drink - Franks Original,16.1,3
364,1633478400000.0,Flavouring - Rum,12.7,5
365,1633392000000.0,"Oil - Shortening,liqud, Fry",8.7,1
366,1633737600000.0,Goat - Whole Cut,4.3,3
367,1633305600000.0,Milk - Chocolate 500ml,9.7,4
368,1633478400000.0,Chocolate Bar - Smarties,8.2,2
369,1633305600000.0,"Cheese - Boursin, Garlic / Herbs",8.8,4
370,1633564800000.0,Salt And Pepper Mix - Black,9.3,3
371,1633564800000.0,Mayonnaise - Individual Pkg,18.1,1
372,1633737600000.0,Lychee - Canned,15.3,1
373,1633392000000.0,Flounder - Fresh,11.4,5
374,1633392000000.0,Chicken - Whole Roasting,9.0,3
375,1633305600000.0,Towel Multifold,14.0,5
376,1633737600000.0,Ham Black Forest,5.8,5
377,1633651200000.0,Tomatoes Tear Drop Yellow,13.2,1
378,1633305600000.0,Oil - Coconut,4.0,5
379,1633564800000.0,Bread - Pita,11.1,5
380,1633737600000.0,Pancetta,5.8,2
381,1633651200000.0,Rice - 7 Grain Blend,14.3,4
382,1633478400000.0,Longos - Cheese Tortellini,7.8,3
383,1633478400000.0,Juice - Ocean Spray Kiwi,8.1,5
384,1633737600000.0,Duck - Breast,3.8,4
385,1633564800000.0,Sardines,8.7,2
386,1633651200000.0,Pasta - Orecchiette,16.5,2
387,1633305600000.0,Oil - Sunflower,17.2,2
388,1633651200000.0,Coffee - Egg Nog Capuccino,4.1,5
389,1633824000000.0,Wine - Shiraz Wolf Blass Premium,1.4,3
390,1633737600000.0,Pepper - Orange,13.9,5
391,1633564800000.0,Blue Curacao - Marie Brizard,4.0,2
392,1633564800000.0,Chick Peas - Canned,13.4,3
393,1633564800000.0,Flour - Teff,8.8,3
394,1633478400000.0,"Fish - Artic Char, Cold Smoked",7.7,4
395,1633824000000.0,Sprite - 355 Ml,16.3,5
396,1633564800000.0,Cookie - Dough Variety,19.3,5
397,1633392000000.0,"Yogurt - Banana, 175 Gr",7.6,3
398,1633564800000.0,Squid - U 5,10.1,1
399,1633651200000.0,Clementine,8.2,2
400,1633824000000.0,"Fish - Artic Char, Cold Smoked",18.2,3
401,1633392000000.0,"Bread - Bagels, Plain",14.0,2
402,1633824000000.0,Macaroons - Two Bite Choc,10.5,2
403,1633651200000.0,Sauce - Hollandaise,6.7,5
404,1633651200000.0,"Shrimp - 16/20, Iqf, Shell On",11.9,3
405,1633478400000.0,Cabbage Roll,6.8,4
406,1633737600000.0,Hot Choc Vending,11.6,3
407,1633824000000.0,Cheese - Ermite Bleu,2.0,4
408,1633651200000.0,"Bread - White, Sliced",5.6,3
409,1633564800000.0,Cheese - Goat,10.9,5
410,1633305600000.0,Dc - Sakura Fu,8.3,3
411,1633737600000.0,Vol Au Vents,3.3,2
412,1633392000000.0,"Wine - Red, Black Opal Shiraz",3.7,1
413,1633737600000.0,Cookie - Oreo 100x2,13.2,1
414,1633824000000.0,Shrimp - Black Tiger 8 - 12,6.3,1
415,1633392000000.0,Duck - Legs,11.7,2
416,1633824000000.0,Capers - Pickled,4.7,3
417,1633305600000.0,Bread - Bistro White,19.9,3
418,1633737600000.0,Lid - 0090 Clear,17.5,2
419,1633824000000.0,Chips - Doritos,16.8,2
420,1633737600000.0,"Iced Tea - Lemon, 460 Ml",2.2,2
421,1633651200000.0,Lettuce - Belgian Endive,16.9,2
422,1633737600000.0,Pastry - Carrot Muffin - Mini,3.3,1
423,1633651200000.0,Pastry - Plain Baked Croissant,18.6,3
424,1633564800000.0,"Lentils - Red, Dry",10.1,2
425,1633737600000.0,Bread - Raisin Walnut Oval,10.8,4
426,1633564800000.0,"Tart Shells - Savory, 3",15.0,5
427,1633824000000.0,Chocolate - Milk Coating,2.6,4
428,1633478400000.0,Daves Island Stinger,19.3,5
429,1633737600000.0,Kellogs All Bran Bars,11.9,5
430,1633824000000.0,Shrimp - 150 - 250,5.6,4
431,1633824000000.0,Rabbit - Frozen,19.4,2
432,1633737600000.0,Beef Dry Aged Tenderloin Aaa,6.5,2
433,1633392000000.0,Jicama,17.5,5
434,1633478400000.0,Appetizer - Lobster Phyllo Roll,8.7,2
435,1633564800000.0,"Veal - Inside Round / Top, Lean",7.8,3
436,1633824000000.0,Nutmeg - Ground,1.4,1
437,1633737600000.0,"Schnappes - Peach, Walkers",14.6,5
438,1633478400000.0,Scallops - U - 10,4.6,5
439,1633478400000.0,Tea - Lemon Green Tea,17.0,5
440,1633305600000.0,Oil - Sunflower,16.4,4
441,1633564800000.0,Chinese Foods - Thick Noodles,10.3,2
442,1633564800000.0,Bread - Flat Bread,13.0,4
443,1633824000000.0,Lettuce - Lambs Mash,11.9,5
444,1633651200000.0,French Kiss Vanilla,2.4,1
445,1633737600000.0,Compound - Raspberry,15.5,4
446,1633651200000.0,Wine - Chateau Bonnet,1.3,3
447,1633824000000.0,Flour Dark Rye,15.5,5
448,1633392000000.0,Eggplant Italian,5.3,3
449,1633824000000.0,Soup - French Onion,8.4,3
450,1633737600000.0,"Chicken - Breast, 5 - 7 Oz",11.7,3
451,1633305600000.0,Chambord Royal,17.4,5
452,1633564800000.0,Soup Campbells Beef With Veg,4.3,4
453,1633737600000.0,Lettuce - Red Leaf,2.1,4
454,1633651200000.0,Icecream - Dibs,18.0,1
455,1633478400000.0,Juice Peach Nectar,8.3,2
456,1633737600000.0,Crab - Imitation Flakes,8.3,4
457,1633737600000.0,Longos - Penne With Pesto,16.1,1
458,1633392000000.0,Tuna - Bluefin,6.5,5
459,1633651200000.0,"Wine - White, Antinore Orvieto",6.6,2
460,1633651200000.0,Melon - Watermelon Yellow,14.3,3
461,1633824000000.0,French Pastry - Mini Chocolate,2.6,2
462,1633737600000.0,Sour Puss Raspberry,9.4,2
463,1633478400000.0,Cheese - Swiss Sliced,18.9,5
464,1633651200000.0,Bread - Hamburger Buns,10.4,2
465,1633392000000.0,Potato - Sweet,10.9,1
466,1633737600000.0,Cheese - Cream Cheese,2.1,5
467,1633478400000.0,Mushroom - Portebello,4.1,4
468,1633824000000.0,Lettuce - Iceberg,1.4,4
469,1633564800000.0,Sterno - Chafing Dish Fuel,1.2,5
470,1633392000000.0,Soup - Tomato Mush. Florentine,18.9,2
471,1633651200000.0,"Mushroom - Enoki, Fresh",5.6,1
472,1633737600000.0,Rice - Brown,4.1,3
473,1633737600000.0,Egg Patty Fried,12.5,4
474,1633737600000.0,"Pork - Ham, Virginia",15.1,5
475,1633305600000.0,Liners - Baking Cups,15.5,2
476,1633824000000.0,Garlic - Peeled,7.0,1
477,1633305600000.0,Bread - Crusty Italian Poly,10.5,4
478,1633737600000.0,Mustard Prepared,3.1,4
479,1633478400000.0,Scallops - Live In Shell,9.7,3
