emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
1.4,94.465,-41.8,4.962,5228.1,39678
-1.8,93.075,-47.1,1.405,5099.1,16064
1.1,93.994,-36.4,4.859,5191.0,37289
-0.1,93.2,-42.0,4.12,5195.8,8052
-1.8,92.893,-46.2,1.291,5099.1,2603
-1.8,92.893,-46.2,1.281,5099.1,5742
-0.1,93.2,-42.0,4.0760000000000005,5195.8,20697
-0.1,93.2,-42.0,4.1530000000000005,5195.8,37024
1.4,94.465,-41.8,4.959,5228.1,20053
1.4,94.465,-41.8,4.961,5228.1,27630
1.1,93.994,-36.4,4.8580000000000005,5191.0,22650
-1.8,93.075,-47.1,1.405,5099.1,34634
-1.8,92.893,-46.2,1.266,5099.1,26654
-0.1,93.2,-42.0,4.0760000000000005,5195.8,791
-1.8,92.843,-50.0,1.614,5099.1,33012
1.4,93.444,-36.1,4.964,5228.1,36123
1.1,93.994,-36.4,4.8580000000000005,5191.0,11731
1.4,93.444,-36.1,4.963,5228.1,9005
1.1,93.994,-36.4,4.856,5191.0,10926
-1.8,92.843,-50.0,1.538,5099.1,4549
1.4,93.918,-42.7,4.966,5228.1,39889
-1.1,94.767,-50.8,1.044,4963.6,32533
1.4,94.465,-41.8,4.967,5228.1,10067
1.1,93.994,-36.4,4.86,5191.0,12003
1.1,93.994,-36.4,4.857,5191.0,30408
-1.8,92.893,-46.2,1.244,5099.1,33915
1.4,93.444,-36.1,4.963,5228.1,15419
-0.1,93.2,-42.0,4.1530000000000005,5195.8,36733
1.1,93.994,-36.4,4.859,5191.0,31177
1.1,93.994,-36.4,4.8580000000000005,5191.0,15274
-1.8,93.075,-47.1,1.405,5099.1,27328
-1.8,92.893,-46.2,1.334,5099.1,35860
-1.8,93.369,-34.8,0.6459999999999999,5008.7,15420
-1.8,93.876,-40.0,0.672,5008.7,22109
-1.8,93.749,-34.6,0.642,5008.7,33079
1.4,93.444,-36.1,4.968,5228.1,14080
1.4,93.918,-42.7,4.955,5228.1,36948
-2.9,92.201,-31.4,0.843,5076.2,24148
1.4,94.465,-41.8,4.962,5228.1,36846
1.4,93.918,-42.7,4.963,5228.1,17073
1.4,94.465,-41.8,4.864,5228.1,18152
1.4,94.465,-41.8,4.959,5228.1,17426
-0.1,93.2,-42.0,4.021,5195.8,5596
1.4,93.444,-36.1,4.966,5228.1,22287
-1.8,93.075,-47.1,1.365,5099.1,31388
1.4,94.465,-41.8,4.8660000000000005,5228.1,38180
1.1,93.994,-36.4,4.864,5191.0,1425
1.4,93.444,-36.1,4.968,5228.1,30603
1.4,93.918,-42.7,4.962,5228.1,20009
-1.8,92.843,-50.0,1.726,5099.1,10800
1.4,93.444,-36.1,4.964,5228.1,35101
1.1,93.994,-36.4,4.857,5191.0,23211
-1.8,92.893,-46.2,1.281,5099.1,26973
-2.9,92.963,-40.8,1.266,5076.2,40156
1.1,93.994,-36.4,4.857,5191.0,8924
1.4,93.444,-36.1,4.965,5228.1,8026
1.1,93.994,-36.4,4.857,5191.0,10918
1.4,93.444,-36.1,4.965,5228.1,19698
1.4,93.444,-36.1,4.966,5228.1,25655
1.1,93.994,-36.4,4.857,5191.0,36446
1.4,93.444,-36.1,4.966,5228.1,24568
-0.1,93.2,-42.0,4.1530000000000005,5195.8,39293
1.4,93.918,-42.7,4.962,5228.1,5167
-3.4,92.431,-26.9,0.754,5017.5,32197
1.4,93.918,-42.7,4.958,5228.1,34113
1.1,93.994,-36.4,4.859,5191.0,16607
1.4,94.465,-41.8,4.864,5228.1,33309
1.4,94.465,-41.8,4.961,5228.1,15108
1.4,94.465,-41.8,4.961,5228.1,31984
-1.8,93.749,-34.6,0.642,5008.7,2772
1.4,93.444,-36.1,4.965,5228.1,8775
1.4,94.465,-41.8,4.959,5228.1,19965
1.4,94.465,-41.8,4.96,5228.1,17431
-1.8,93.075,-47.1,1.41,5099.1,26870
1.4,93.444,-36.1,4.962,5228.1,15475
-1.8,93.749,-34.6,0.6629999999999999,5008.7,2388
-1.8,93.075,-47.1,1.453,5099.1,19472
1.4,93.444,-36.1,4.964,5228.1,34538
1.1,93.994,-36.4,4.857,5191.0,763
1.1,93.994,-36.4,4.8580000000000005,5191.0,28890
1.4,93.918,-42.7,4.962,5228.1,25005
-1.8,92.893,-46.2,1.334,5099.1,25325
1.1,93.994,-36.4,4.8580000000000005,5191.0,39627
1.1,93.994,-36.4,4.859,5191.0,980
-0.1,93.2,-42.0,4.021,5195.8,1168
-3.4,92.379,-29.8,0.797,5017.5,33356
1.4,93.918,-42.7,4.957,5228.1,23338
-1.8,92.893,-46.2,1.244,5099.1,38276
-3.4,92.379,-29.8,0.773,5017.5,16020
-1.7,94.215,-40.3,0.7929999999999999,4991.6,29948
1.4,93.918,-42.7,4.957,5228.1,28325
-1.8,92.893,-46.2,1.3130000000000002,5099.1,27865
-1.8,92.893,-46.2,1.281,5099.1,29956
-2.9,92.963,-40.8,1.26,5076.2,27748
-1.8,93.876,-40.0,0.685,5008.7,14387
1.4,93.444,-36.1,4.964,5228.1,29894
-3.0,92.713,-33.0,0.7070000000000001,5023.5,40595
1.1,93.994,-36.4,4.857,5191.0,7391
-2.9,92.201,-31.4,0.884,5076.2,17067
-1.8,92.893,-46.2,1.291,5099.1,16763
1.1,93.994,-36.4,4.855,5191.0,21544
1.4,94.465,-41.8,4.961,5228.1,1818
1.4,93.444,-36.1,4.965,5228.1,18457
1.4,94.465,-41.8,4.962,5228.1,41045
-2.9,92.963,-40.8,1.26,5076.2,7833
1.4,93.918,-42.7,4.961,5228.1,124
1.1,93.994,-36.4,4.855,5191.0,1908
-0.1,93.2,-42.0,4.1530000000000005,5195.8,36197
1.4,93.918,-42.7,4.963,5228.1,37869
1.4,93.918,-42.7,4.96,5228.1,37845
1.4,94.465,-41.8,4.961,5228.1,31763
1.4,93.444,-36.1,4.965,5228.1,5661
-2.9,92.201,-31.4,0.8809999999999999,5076.2,20543
1.4,93.444,-36.1,4.964,5228.1,33626
-0.1,93.2,-42.0,4.021,5195.8,36412
-1.1,94.199,-37.5,0.8809999999999999,4963.6,14651
-1.7,94.055,-39.8,0.742,4991.6,3983
1.4,94.465,-41.8,4.967,5228.1,18819
1.1,93.994,-36.4,4.86,5191.0,6278
1.4,93.918,-42.7,4.968,5228.1,8213
-1.8,93.369,-34.8,0.636,5008.7,30625
-3.4,92.431,-26.9,0.737,5017.5,30273
-1.8,93.075,-47.1,1.445,5099.1,29586
1.4,93.918,-42.7,4.963,5228.1,19254
-1.8,93.749,-34.6,0.64,5008.7,2071
-1.8,92.893,-46.2,1.244,5099.1,23557
1.4,93.918,-42.7,4.962,5228.1,18495
1.4,93.444,-36.1,4.963,5228.1,30326
-1.8,92.843,-50.0,1.614,5099.1,40817
1.1,93.994,-36.4,4.857,5191.0,26182
1.4,93.918,-42.7,4.962,5228.1,9816
1.4,93.444,-36.1,4.963,5228.1,20390
1.4,93.918,-42.7,4.963,5228.1,342
-1.7,94.055,-39.8,0.7390000000000001,4991.6,13877
-0.1,93.2,-42.0,4.12,5195.8,11247
1.4,93.918,-42.7,4.962,5228.1,36959
1.4,93.444,-36.1,4.963,5228.1,31712
1.4,93.444,-36.1,4.964,5228.1,34445
1.4,93.444,-36.1,4.966,5228.1,7610
-1.7,94.055,-39.8,0.713,4991.6,10652
1.1,93.994,-36.4,4.857,5191.0,40879
1.4,93.918,-42.7,4.963,5228.1,3011
1.1,93.994,-36.4,4.856,5191.0,16122
1.4,93.918,-42.7,4.957,5228.1,7361
1.4,94.465,-41.8,4.967,5228.1,12732
-2.9,92.963,-40.8,1.26,5076.2,31860
1.4,93.918,-42.7,4.961,5228.1,23174
-2.9,92.963,-40.8,1.262,5076.2,4233
-1.8,92.893,-46.2,1.244,5099.1,25704
1.1,93.994,-36.4,4.857,5191.0,30796
1.4,94.465,-41.8,4.959,5228.1,15884
-3.4,92.431,-26.9,0.73,5017.5,28352
-2.9,92.201,-31.4,0.883,5076.2,28958
-2.9,92.201,-31.4,0.873,5076.2,7867
-1.1,94.767,-50.8,1.048,4963.6,5131
-1.8,93.075,-47.1,1.372,5099.1,5380
1.4,93.444,-36.1,4.965,5228.1,2109
-1.8,93.075,-47.1,1.365,5099.1,35411
1.1,93.994,-36.4,4.859,5191.0,10218
-0.1,93.2,-42.0,4.12,5195.8,23490
1.4,94.465,-41.8,4.959,5228.1,2295
1.4,93.444,-36.1,4.967,5228.1,36214
1.4,93.918,-42.7,4.957,5228.1,1811
1.4,93.918,-42.7,4.962,5228.1,31859
1.4,93.444,-36.1,4.965,5228.1,36884
-0.1,93.2,-42.0,4.191,5195.8,39017
1.4,93.444,-36.1,4.968,5228.1,22147
1.1,93.994,-36.4,4.857,5191.0,27790
-1.8,93.369,-34.8,0.652,5008.7,4691
1.1,93.994,-36.4,4.859,5191.0,34584
1.1,93.994,-36.4,4.8580000000000005,5191.0,18596
1.4,93.444,-36.1,4.965,5228.1,16504
-0.1,93.798,-40.4,4.76,5195.8,14392
-3.4,92.649,-30.1,0.722,5017.5,28592
1.4,93.444,-36.1,4.963,5228.1,11429
-0.1,93.2,-42.0,4.1530000000000005,5195.8,38875
-1.8,92.893,-46.2,1.264,5099.1,18977
1.1,93.994,-36.4,4.856,5191.0,9561
1.4,93.918,-42.7,4.963,5228.1,7613
1.4,94.465,-41.8,4.864,5228.1,8752
-0.1,93.2,-42.0,4.191,5195.8,8063
-1.8,92.893,-46.2,1.3130000000000002,5099.1,8967
1.1,93.994,-36.4,4.864,5191.0,29533
1.4,94.465,-41.8,4.865,5228.1,4816
1.4,93.918,-42.7,4.962,5228.1,29750
1.4,93.444,-36.1,4.963,5228.1,31007
-2.9,92.201,-31.4,0.821,5076.2,16744
-1.8,93.075,-47.1,1.466,5099.1,39323
-2.9,92.201,-31.4,0.884,5076.2,37068
1.1,93.994,-36.4,4.857,5191.0,155
-1.7,94.215,-40.3,0.8759999999999999,4991.6,1008
-1.8,92.893,-46.2,1.25,5099.1,14591
1.4,94.465,-41.8,4.865,5228.1,31771
-1.8,93.369,-34.8,0.635,5008.7,29658
1.1,93.994,-36.4,4.856,5191.0,36724
-1.8,92.893,-46.2,1.291,5099.1,20649
-1.8,93.075,-47.1,1.435,5099.1,37227
-1.8,92.893,-46.2,1.244,5099.1,39491
1.4,93.918,-42.7,4.96,5228.1,18848
-1.8,92.893,-46.2,1.266,5099.1,39686
-1.8,92.893,-46.2,1.3130000000000002,5099.1,29288
1.1,93.994,-36.4,4.857,5191.0,323
1.4,93.918,-42.7,4.96,5228.1,28301
-0.1,93.2,-42.0,4.0760000000000005,5195.8,19882
1.1,93.994,-36.4,4.856,5191.0,36411
1.1,93.994,-36.4,4.856,5191.0,6214
1.4,93.918,-42.7,4.961,5228.1,32722
-1.7,94.215,-40.3,0.8220000000000001,4991.6,33680
1.4,94.465,-41.8,4.967,5228.1,34054
1.1,93.994,-36.4,4.857,5191.0,26947
1.1,93.994,-36.4,4.857,5191.0,36666
1.1,93.994,-36.4,4.856,5191.0,36890
-0.1,93.2,-42.0,4.191,5195.8,651
1.1,93.994,-36.4,4.856,5191.0,35274
1.1,93.994,-36.4,4.857,5191.0,37577
-1.8,93.075,-47.1,1.365,5099.1,12408
-1.8,92.893,-46.2,1.25,5099.1,3913
1.1,93.994,-36.4,4.855,5191.0,11398
1.4,94.465,-41.8,4.961,5228.1,35209
1.4,93.918,-42.7,4.959,5228.1,34151
1.1,93.994,-36.4,4.855,5191.0,22267
1.4,93.918,-42.7,4.968,5228.1,36570
-1.8,93.075,-47.1,1.405,5099.1,15511
1.4,94.465,-41.8,4.865,5228.1,2661
1.4,93.918,-42.7,4.962,5228.1,28241
1.1,93.994,-36.4,4.86,5191.0,7569
1.4,93.444,-36.1,4.964,5228.1,33904
1.1,93.994,-36.4,4.857,5191.0,3595
-1.8,93.749,-34.6,0.644,5008.7,25794
1.4,94.465,-41.8,4.959,5228.1,14326
1.1,93.994,-36.4,4.86,5191.0,4024
1.4,94.465,-41.8,4.864,5228.1,33889
-0.1,93.2,-42.0,4.0760000000000005,5195.8,24205
1.4,93.444,-36.1,4.965,5228.1,1660
1.4,93.918,-42.7,4.961,5228.1,19513
-1.8,92.893,-46.2,1.3130000000000002,5099.1,40076
-1.8,93.075,-47.1,1.365,5099.1,20734
-1.8,92.893,-46.2,1.327,5099.1,2019
1.4,93.918,-42.7,4.962,5228.1,1458
1.1,93.994,-36.4,4.857,5191.0,40798
1.1,93.994,-36.4,4.855,5191.0,35925
1.4,93.444,-36.1,4.968,5228.1,8785
1.4,93.444,-36.1,4.964,5228.1,18168
1.1,93.994,-36.4,4.864,5191.0,4610
1.1,93.994,-36.4,4.857,5191.0,994
1.4,94.465,-41.8,4.947,5228.1,31014
1.1,93.994,-36.4,4.855,5191.0,19082
1.4,93.918,-42.7,4.963,5228.1,40197
-1.8,93.075,-47.1,1.405,5099.1,33920
1.1,93.994,-36.4,4.8580000000000005,5191.0,4820
1.4,93.444,-36.1,4.967,5228.1,27045
1.1,93.994,-36.4,4.857,5191.0,31583
-1.8,92.843,-50.0,1.757,5099.1,24091
1.1,93.994,-36.4,4.856,5191.0,13989
-2.9,92.963,-40.8,1.286,5076.2,27766
-1.8,92.893,-46.2,1.344,5099.1,5904
1.1,93.994,-36.4,4.86,5191.0,13332
1.4,93.444,-36.1,4.968,5228.1,5148
1.1,93.994,-36.4,4.855,5191.0,32390
-1.8,93.075,-47.1,1.41,5099.1,24911
-1.8,92.893,-46.2,1.25,5099.1,29479
1.1,93.994,-36.4,4.857,5191.0,21066
1.1,93.994,-36.4,4.856,5191.0,8615
-1.8,93.075,-47.1,1.453,5099.1,10952
-1.8,92.893,-46.2,1.327,5099.1,30876
-1.8,92.893,-46.2,1.327,5099.1,26783
-1.8,92.893,-46.2,1.2990000000000002,5099.1,28997
1.4,93.918,-42.7,4.962,5228.1,14430
1.4,94.465,-41.8,4.967,5228.1,11361
-0.1,93.2,-42.0,4.021,5195.8,10561
-1.8,92.893,-46.2,1.344,5099.1,34817
1.1,93.994,-36.4,4.855,5191.0,34356
1.4,93.918,-42.7,4.958,5228.1,33541
1.4,93.918,-42.7,4.96,5228.1,29700
1.1,93.994,-36.4,4.857,5191.0,31059
1.1,93.994,-36.4,4.859,5191.0,15201
-0.1,93.2,-42.0,4.191,5195.8,39921
-2.9,92.201,-31.4,0.873,5076.2,27976
1.1,93.994,-36.4,4.859,5191.0,17464
-1.8,92.893,-46.2,1.281,5099.1,38460
-0.1,93.2,-42.0,4.0760000000000005,5195.8,8307
1.4,93.918,-42.7,4.961,5228.1,26901
1.1,93.994,-36.4,4.8580000000000005,5191.0,39875
-0.1,93.2,-42.0,4.0760000000000005,5195.8,6311
-3.4,92.649,-30.1,0.72,5017.5,17882
-1.1,94.601,-49.5,1.029,4963.6,38566
-0.1,93.2,-42.0,4.0760000000000005,5195.8,5353
1.1,93.994,-36.4,4.859,5191.0,3134
-1.8,92.893,-46.2,1.281,5099.1,40133
-0.1,93.2,-42.0,4.0760000000000005,5195.8,30654
1.1,93.994,-36.4,4.856,5191.0,36340
1.1,93.994,-36.4,4.859,5191.0,19658
-1.8,93.075,-47.1,1.405,5099.1,8605
-1.8,92.893,-46.2,1.266,5099.1,17742
-1.8,92.893,-46.2,1.327,5099.1,5124
1.4,93.918,-42.7,4.963,5228.1,18820
1.4,94.465,-41.8,4.864,5228.1,3337
1.4,94.465,-41.8,4.8660000000000005,5228.1,29145
-2.9,92.963,-40.8,1.266,5076.2,17024
-1.8,93.075,-47.1,1.405,5099.1,25662
1.4,93.918,-42.7,4.957,5228.1,21232
1.4,93.918,-42.7,4.968,5228.1,30879
-1.8,93.075,-47.1,1.405,5099.1,13615
-0.1,93.2,-42.0,4.021,5195.8,14264
-0.1,93.2,-42.0,4.191,5195.8,30399
-1.8,93.075,-47.1,1.405,5099.1,7179
1.1,93.994,-36.4,4.86,5191.0,28803
-1.8,92.893,-46.2,1.327,5099.1,29521
1.1,93.994,-36.4,4.857,5191.0,37924
-0.1,93.2,-42.0,4.0760000000000005,5195.8,5572
-3.4,92.431,-26.9,0.728,5017.5,36965
1.4,94.465,-41.8,4.864,5228.1,8253
-3.4,92.379,-29.8,0.7879999999999999,5017.5,3197
-3.4,92.431,-26.9,0.74,5017.5,35379
1.1,93.994,-36.4,4.8580000000000005,5191.0,288
1.4,93.918,-42.7,4.968,5228.1,17076
-1.8,92.893,-46.2,1.334,5099.1,30033
1.1,93.994,-36.4,4.857,5191.0,40170
1.4,93.444,-36.1,4.965,5228.1,6907
1.4,94.465,-41.8,4.962,5228.1,24738
-1.8,93.075,-47.1,1.405,5099.1,17627
-0.1,93.2,-42.0,4.191,5195.8,8117
1.4,93.444,-36.1,4.965,5228.1,6369
1.1,93.994,-36.4,4.857,5191.0,10847
-1.7,94.027,-38.3,0.888,4991.6,41075
1.4,93.918,-42.7,4.968,5228.1,22205
1.1,93.994,-36.4,4.859,5191.0,35821
1.4,93.918,-42.7,4.961,5228.1,6998
-1.8,92.893,-46.2,1.291,5099.1,15101
-0.1,93.2,-42.0,4.021,5195.8,9031
1.1,93.994,-36.4,4.856,5191.0,29030
-1.8,92.893,-46.2,1.25,5099.1,18442
1.4,93.444,-36.1,4.965,5228.1,9911
1.1,93.994,-36.4,4.86,5191.0,2919
1.1,93.994,-36.4,4.8580000000000005,5191.0,37732
-1.8,92.843,-50.0,1.757,5099.1,39955
1.1,93.994,-36.4,4.856,5191.0,6139
-0.1,93.2,-42.0,4.021,5195.8,34428
1.4,93.444,-36.1,4.97,5228.1,12505
-1.8,92.893,-46.2,1.327,5099.1,30101
1.4,94.465,-41.8,4.958,5228.1,25874
-3.4,92.431,-26.9,0.7240000000000001,5017.5,374
-0.1,93.2,-42.0,4.0760000000000005,5195.8,34505
1.4,93.918,-42.7,4.962,5228.1,18065
1.1,93.994,-36.4,4.855,5191.0,22178
-1.8,92.893,-46.2,1.291,5099.1,36981
-1.8,93.075,-47.1,1.415,5099.1,24084
-1.8,92.893,-46.2,1.2990000000000002,5099.1,16461
1.1,93.994,-36.4,4.856,5191.0,697
-1.8,92.893,-46.2,1.281,5099.1,1315
-1.7,94.215,-40.3,0.797,4991.6,11969
1.4,94.465,-41.8,4.959,5228.1,30106
-1.8,92.893,-46.2,1.244,5099.1,24347
1.1,93.994,-36.4,4.864,5191.0,13514
1.4,93.444,-36.1,4.964,5228.1,3084
-3.4,92.431,-26.9,0.72,5017.5,14611
-1.8,92.893,-46.2,1.244,5099.1,3127
1.4,93.918,-42.7,4.962,5228.1,341
1.4,94.465,-41.8,4.958,5228.1,25485
-0.1,93.2,-42.0,4.12,5195.8,34248
-1.8,92.893,-46.2,1.344,5099.1,21204
1.4,93.444,-36.1,4.964,5228.1,20947
1.4,93.444,-36.1,4.965,5228.1,19149
-0.1,93.2,-42.0,4.12,5195.8,21271
-0.1,93.2,-42.0,4.1530000000000005,5195.8,5739
1.1,93.994,-36.4,4.856,5191.0,14174
1.4,93.444,-36.1,4.963,5228.1,8233
1.4,94.465,-41.8,4.864,5228.1,4355
-3.4,92.431,-26.9,0.731,5017.5,31255
1.1,93.994,-36.4,4.8580000000000005,5191.0,34758
-1.1,94.601,-49.5,0.959,4963.6,19048
-0.1,93.2,-42.0,4.191,5195.8,40344
1.4,93.918,-42.7,4.961,5228.1,4903
-1.1,94.767,-50.8,1.031,4963.6,7107
1.1,93.994,-36.4,4.859,5191.0,26370
1.1,93.994,-36.4,4.855,5191.0,25385
1.4,94.465,-41.8,4.959,5228.1,23889
1.4,93.918,-42.7,4.968,5228.1,9474
1.4,93.444,-36.1,4.968,5228.1,19076
-0.1,93.2,-42.0,4.1530000000000005,5195.8,26456
1.4,94.465,-41.8,4.961,5228.1,38641
-3.4,92.431,-26.9,0.742,5017.5,29053
1.4,93.918,-42.7,4.963,5228.1,16023
-2.9,92.963,-40.8,1.268,5076.2,17840
1.4,93.444,-36.1,4.964,5228.1,37554
1.4,93.444,-36.1,4.964,5228.1,34282
1.1,93.994,-36.4,4.86,5191.0,20229
-1.1,94.199,-37.5,0.879,4963.6,16073
-0.1,93.2,-42.0,4.0760000000000005,5195.8,14444
1.4,93.444,-36.1,4.968,5228.1,37810
-1.8,92.893,-46.2,1.25,5099.1,11889
-1.8,92.893,-46.2,1.281,5099.1,1038
1.1,93.994,-36.4,4.855,5191.0,36826
1.4,93.918,-42.7,4.96,5228.1,26930
1.4,93.444,-36.1,4.962,5228.1,9324
-1.8,92.893,-46.2,1.281,5099.1,35848
-0.1,93.2,-42.0,4.12,5195.8,12437
1.4,93.918,-42.7,4.961,5228.1,3698
1.4,93.444,-36.1,4.966,5228.1,39732
1.1,93.994,-36.4,4.855,5191.0,34147
1.4,93.918,-42.7,4.968,5228.1,13595
1.1,93.994,-36.4,4.856,5191.0,7289
1.4,93.444,-36.1,4.966,5228.1,15001
1.1,93.994,-36.4,4.8580000000000005,5191.0,28999
-1.8,92.893,-46.2,1.344,5099.1,406
1.4,93.444,-36.1,4.965,5228.1,25425
-1.8,92.893,-46.2,1.327,5099.1,35400
-1.8,93.075,-47.1,1.405,5099.1,15500
1.1,93.994,-36.4,4.857,5191.0,13053
1.4,94.465,-41.8,4.955,5228.1,15164
1.4,94.465,-41.8,4.96,5228.1,33095
1.1,93.994,-36.4,4.8580000000000005,5191.0,19923
-1.8,93.075,-47.1,1.41,5099.1,39988
1.1,93.994,-36.4,4.856,5191.0,12945
1.1,93.994,-36.4,4.859,5191.0,26354
1.4,93.918,-42.7,4.962,5228.1,32609
-1.8,92.893,-46.2,1.2990000000000002,5099.1,2266
-0.1,93.2,-42.0,4.0760000000000005,5195.8,11984
1.1,93.994,-36.4,4.857,5191.0,40799
-1.8,92.893,-46.2,1.327,5099.1,2515
1.4,93.444,-36.1,4.966,5228.1,13603
1.4,94.465,-41.8,4.864,5228.1,14180
1.1,93.994,-36.4,4.855,5191.0,33700
1.4,93.918,-42.7,4.963,5228.1,16127
1.4,93.918,-42.7,4.962,5228.1,35875
1.1,93.994,-36.4,4.857,5191.0,35284
-1.8,92.893,-46.2,1.266,5099.1,30363
-0.1,93.2,-42.0,4.1530000000000005,5195.8,11188
1.1,93.994,-36.4,4.859,5191.0,19674
1.4,93.918,-42.7,4.962,5228.1,21532
1.4,93.918,-42.7,4.963,5228.1,8869
